"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01","2024-01-01"
"2008-07-01",0.878946643418936,0.879976135874294,0.879617101601112,0.86985215206998,0.873144380090097,0.881746274783125,0.882517329727236,0.884218938074756,0.860277749811399,0.87381662654702,0.8552072288107,0.849145672601149,0.856937655924741,0.85791716080299,0.848046573294837,0.878452041947109,0.846428297526098,0.835378000868554,0.857071020496594,0.879318968746394,0.857347671375651,0.875059219145793,0.870220018911058,0.873670136888293,0.882398264042624,0.875310310995146,0.888948792766545,0.902250812026875,0.917430995368005,0.926990538488535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-10-01",0.868009525206676,0.868203227850745,0.871036790391931,0.854058205006603,0.859839888950543,0.872925618656117,0.867623640706438,0.873799960338827,0.853944888029229,0.872570926452238,0.840617169700447,0.842511741983979,0.851692835959468,0.843324879357108,0.838116183442997,0.868464873651377,0.838301194150636,0.825779808121658,0.847998599671557,0.869519010974491,0.849988967672227,0.861530497182594,0.85640775888122,0.867097947692888,0.87246501464347,0.861034919999513,0.878124495761298,0.892019809711265,0.900564479515582,0.915184672173786,0.924293479371774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-01-01",0.863800359212871,0.858247514426501,0.86309602920018,0.846389657316964,0.853939204933943,0.864663500426202,0.864237013953567,0.862255037600872,0.843217811033771,0.863201817736438,0.829765190459659,0.829057523147718,0.847216642684259,0.835997678321083,0.827881867756883,0.856528362256406,0.832150581536408,0.818813193006183,0.851085670647865,0.857975500730848,0.841875707332336,0.850171894497904,0.845000073088755,0.857319378054203,0.869964571681013,0.848357972902475,0.868617005769712,0.882710512275093,0.888620639385108,0.896107527381135,0.908230740405294,0.912027345125491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-04-01",0.862068119205247,0.863806935826286,0.863298775396271,0.850388650609639,0.857887491462204,0.865804726844538,0.866574115625152,0.861817333849275,0.850303781185826,0.866444488451097,0.834407231326802,0.835640927415438,0.852032247370592,0.843121494089425,0.83517748971145,0.86255860275639,0.836268164465808,0.82136908990927,0.847742360641301,0.86724846684976,0.846701592625682,0.854966933089669,0.857190712077117,0.859470775942271,0.873236574580027,0.859651476867452,0.873811153358103,0.884776372209473,0.887760807254441,0.898087982249307,0.90185801459403,0.910002261198943,0.903398377996191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-07-01",0.837330050990389,0.832887010278883,0.834905583641374,0.817175656088736,0.82816988880557,0.837825937090795,0.836763544376723,0.831885512453167,0.823705881345747,0.842837653078849,0.806765518880081,0.810053273825669,0.821166085748074,0.817198949640596,0.808591899030277,0.833484620095269,0.80871938277116,0.801742367285241,0.817665660717172,0.837188460070259,0.825612246998397,0.830076972697791,0.833582764527959,0.830968930208595,0.838605029767647,0.827528655207747,0.838534587638039,0.851461881028156,0.853100756968487,0.860416135375488,0.868698671823005,0.871841531890078,0.865495203988031,0.877814395419246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-01",0.824521757113922,0.824475671585466,0.824598866973008,0.807253185299364,0.825708645152507,0.828934876435993,0.824278425349207,0.824030534769053,0.808623925317201,0.829189239686164,0.796911185987498,0.805361319719976,0.811333398581051,0.809558554829381,0.806847590385104,0.824420157311592,0.803503536158159,0.785949606443871,0.815974175018759,0.828655732521308,0.809001329138266,0.823659840722592,0.822199856030733,0.828017318203919,0.828995348932894,0.808892053389861,0.826594982157085,0.844042025577077,0.846343799075086,0.848353694665426,0.852752457749232,0.852249099018499,0.847843518053081,0.862458829644505,0.848580454684589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-01-01",0.806523020909017,0.80809199941011,0.803034779122063,0.779113326280865,0.802151067403677,0.808560841504771,0.798116183407576,0.804480048798952,0.793894052259253,0.806698172922533,0.783181963538387,0.784062114513554,0.795841430410629,0.785520541916226,0.777848100198884,0.800226490092527,0.775655958481515,0.767769145700901,0.790330036424434,0.811266443776053,0.791974779031024,0.803220652334942,0.799317124231341,0.796993029351487,0.803790583618109,0.79273950875262,0.802413705258828,0.816600661794371,0.821615256509572,0.822988200144732,0.822916639913248,0.82262530432394,0.81545347665955,0.82587038744864,0.816166176426609,0.825871540928151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-04-01",0.812824709534673,0.816258074527691,0.81701918716279,0.80106647579006,0.815153108979061,0.823797226365044,0.812775999652017,0.813485499852834,0.801637594898757,0.813906087893102,0.793110208294215,0.799871568723179,0.800370913083193,0.797964404914741,0.794137105434194,0.813401079537649,0.790886564952651,0.776373838978041,0.795921052119527,0.809906315290975,0.791715072760434,0.805859166527025,0.813548772097671,0.813186445423979,0.812966379751211,0.80103559814987,0.810262603624751,0.83013634494246,0.833119163492345,0.838000267124956,0.835781913488288,0.841729352778815,0.827083520533605,0.842045404555952,0.82355781360364,0.858440901043387,0.830613258375957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-07-01",0.83548884345461,0.83749868091622,0.834077027475944,0.814424903637227,0.830512010057686,0.842300991915323,0.832980661377087,0.836972412293415,0.817861123427944,0.839377499569689,0.814672893158297,0.813789766044488,0.826168087028636,0.817583271850117,0.813979491791675,0.834888390041859,0.812304584940795,0.79538865530746,0.822184817154888,0.837783248214733,0.815396993456512,0.830282792775914,0.82717761388402,0.832946151732783,0.837706871047862,0.826651509255395,0.836800705965058,0.851826213729412,0.852519510571179,0.859632202501511,0.860823671909838,0.859346483402605,0.849205341716739,0.860695492453928,0.83604855197944,0.839954441296655,0.827089395113522,0.853802754925166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-01",0.834823522508922,0.836631589904003,0.832560374445593,0.819682585696913,0.829809634743966,0.831641652536374,0.829242748744558,0.827782559294127,0.815296753535252,0.829242996044652,0.803624898070331,0.806620821588646,0.815909533761122,0.804963490882798,0.803064960125419,0.822847785980295,0.804309163628109,0.779097444464816,0.810847373120075,0.828511913865747,0.805838057609955,0.819623506258114,0.820488036292374,0.837039667435667,0.833698431042255,0.812829145593555,0.826144114016832,0.844531737272812,0.850223437297571,0.856674225782779,0.851171843808183,0.850582076500797,0.839550471585691,0.853281378234915,0.823664160317213,0.843069175857927,0.818729972891378,0.867568174791217,0.858402362859153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-01-01",0.853737133170431,0.857590419988899,0.851521413481673,0.836563555425192,0.844108878654119,0.856540828439619,0.854075084395592,0.8506804246171,0.836664764292012,0.852347245305808,0.827131222958241,0.828227536224092,0.840229818018533,0.827491860023632,0.82479741642395,0.84856487933582,0.825488153938703,0.805116233107022,0.833423184879432,0.85111735356416,0.832111804082759,0.840737576291877,0.843540448919168,0.849390454388772,0.850536590650534,0.830719694477351,0.846980390274676,0.858637871115996,0.86203596141058,0.873342589208075,0.875371219199737,0.871266604784085,0.861466478096072,0.868198126303243,0.838944520849236,0.839970147633901,0.818074749596277,0.844652873976069,0.868467021972476,0.874103128845848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-01",0.83135945794677,0.839137305895333,0.829234938280764,0.822658532268629,0.824029674079445,0.832326043042055,0.832721784883128,0.82665746462577,0.823151502343058,0.828875902469604,0.805158291412022,0.806937973826216,0.812037915627148,0.802463964373758,0.805258274916369,0.822218336695108,0.804611457547251,0.783902505646014,0.811625054430972,0.8283355275119,0.809345435536275,0.827231524660373,0.825410002498342,0.829006805709746,0.82654103398194,0.816314401264493,0.827217728050742,0.840803603703856,0.845596210579307,0.851100808572543,0.852816768906899,0.851111610791501,0.839693331622675,0.851673233510413,0.819800317642472,0.836323685749913,0.807511273220267,0.858464948358379,0.840180749255046,0.875634800275476,0.875027303569151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-07-01",0.855650590500756,0.852067902795077,0.852742257338499,0.833968171698712,0.842755263122262,0.85362048353903,0.85331416811401,0.848540407567345,0.830473395246734,0.842959629894347,0.829968779103301,0.828907527137539,0.833064336263767,0.828288750313791,0.82478212199549,0.845161729750073,0.831552449743007,0.799794605036994,0.828552083589833,0.844677028545857,0.830368835510017,0.845633397215153,0.838659315862391,0.84473518263404,0.844820791188505,0.828350715474118,0.844254830767078,0.857392968875276,0.864183173546144,0.875715635177922,0.872545908911003,0.870282459345875,0.855993526700511,0.863092341181887,0.834910371850168,0.836864095725844,0.81188363888979,0.844952310242352,0.85610412250197,0.868396529895916,0.881533764942984,0.878782575481339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-10-01",0.85455941651061,0.854557164086602,0.865162147792702,0.835617272479904,0.845684095494737,0.859278291683955,0.85237411804902,0.851867417896734,0.829743626318808,0.852608790093103,0.836678124264044,0.825203839537628,0.843167735208123,0.829969029840575,0.819980206417864,0.856251451957699,0.832190774487802,0.79854379554862,0.83319789338797,0.845875999685335,0.82972017919552,0.842392240250602,0.844111896951258,0.852614075146996,0.855937654475195,0.825674546035347,0.848469050351088,0.86657699609743,0.857015475228442,0.873986094984438,0.874408414842909,0.87979830256271,0.869962215728631,0.873951098102119,0.840288016217002,0.841502364908017,0.812777599968496,0.850843608933717,0.862584206323429,0.860379732648148,0.87210751924663,0.86802479034268,0.902110458192733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-01-01",0.855462824549122,0.860958525236487,0.855809183210307,0.83471426594648,0.848789192554317,0.859334325366116,0.862487672096007,0.856941188074809,0.83450316793158,0.851955249035735,0.838386247776656,0.835757122553371,0.84722035234406,0.832750284900039,0.836936293501697,0.861698322818425,0.825531658770129,0.80756335078775,0.838270389783798,0.857681916887549,0.835442958821514,0.851455431990014,0.850210685276065,0.848881104526019,0.85763295998111,0.844408835350445,0.853939056451126,0.865115412066403,0.868815605508889,0.888718150058721,0.8888300919611,0.882719713330473,0.866224432721664,0.876418714371836,0.844326849887818,0.837259772310966,0.818284752846272,0.857270460408892,0.863038027162677,0.856337978149772,0.878665958184077,0.869668668781451,0.898841606057312,0.904566094498015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-04-01",0.844594408983524,0.846991866149182,0.852380687881652,0.822746756713908,0.838023240898275,0.849247931891875,0.84508333976618,0.841422037080787,0.829733500039121,0.848859094499102,0.822995608491912,0.822946673713059,0.839615250035565,0.824028121619807,0.820592080348757,0.847438219574766,0.824800879386739,0.800525277082062,0.830600298131886,0.842679628037067,0.827249395179546,0.840810162778206,0.839285213034661,0.850693124754963,0.852322458263479,0.828992263894359,0.848775204999086,0.86199198763106,0.854836645157452,0.874961140375613,0.866598928807162,0.876278660903473,0.862465607936298,0.867211482662617,0.839388386313133,0.833158686938648,0.806243933927817,0.843369742691462,0.850782451481578,0.845502118632449,0.861891064810174,0.848674255310792,0.873427084972683,0.904127019345449,0.900538975455812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-07-01",0.865327301378145,0.867276778943895,0.866179464521967,0.83876126435243,0.859696358097452,0.867180090736701,0.865738297426774,0.862770660661768,0.840445231127037,0.863423736638158,0.838501515250698,0.838661659399804,0.853548550486506,0.843209894372337,0.837351229262699,0.864010900624065,0.839920035125905,0.819168390077371,0.844849096178367,0.856801778523585,0.84161233508102,0.859375845589302,0.854052580363392,0.85895974500769,0.859470256038571,0.84062421181593,0.856115321267198,0.867368092807632,0.868165745787827,0.88576016573697,0.884938873268526,0.887399612902297,0.874509267075063,0.876757851999697,0.84482065307671,0.836715955576394,0.820935590140067,0.845846762395195,0.860410135164933,0.849157602902234,0.87018776759046,0.8540719026731,0.883673719943547,0.903815026610671,0.917259251142898,0.917629460782018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-01",0.848559094841825,0.845259003497264,0.849992758518229,0.822042971977893,0.841689209543103,0.851953682989498,0.84774253762551,0.847544568733559,0.81999300450905,0.846804300213636,0.834444725083881,0.82297870296857,0.845894135332907,0.824718754198433,0.815144255834215,0.850138173091168,0.815706311059613,0.802223645282987,0.828548928598469,0.84028147704794,0.822502156039971,0.841123196458419,0.834839286415531,0.842981982106529,0.844386627887535,0.826451998653157,0.84055904825747,0.851940316520821,0.846783544330634,0.865571319463349,0.867256919245695,0.869220702283472,0.859310988583453,0.863612298234319,0.829687838442831,0.82640995211747,0.803074161150408,0.832962255333319,0.849715721262047,0.839293661061179,0.857835238350899,0.838548258040205,0.870051454422818,0.893124053873499,0.89624190284988,0.902784182671721,0.917008052385989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-01",0.847863410485007,0.848821894824474,0.848265484810565,0.828877081587567,0.847918068230304,0.854785197415272,0.85618695809232,0.848043311759459,0.832661896170803,0.847647959854488,0.825783993841069,0.831707198039559,0.837750736323899,0.823850281421392,0.82472395161011,0.853700960933241,0.824775926090077,0.810867738132234,0.82987909732917,0.847137894082622,0.823764954755782,0.845155802546259,0.837197433800071,0.850666509458872,0.848194558938736,0.831487645540219,0.844058844979998,0.862826399837871,0.859170622093828,0.875151607910606,0.875525796947685,0.8728052395472,0.863509804158963,0.864505673392576,0.83729152792057,0.839391840516033,0.809543341904444,0.84176559024759,0.847246796553821,0.855427532603809,0.859113561754368,0.849966111065049,0.866236057276706,0.876698398191189,0.888067938298669,0.889200743456001,0.904365052579362,0.896105062875926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-04-01",0.858537417508263,0.858599397685071,0.859726969567668,0.837209098354066,0.854795280876156,0.863790213682642,0.863474063737307,0.856265683311295,0.827368062044987,0.857284309941854,0.834806032055227,0.828327532363417,0.85193000612596,0.836884391580775,0.823449591753548,0.861544823286702,0.830055651554244,0.811289752988943,0.836618972795277,0.848033278969231,0.829231168259738,0.851518302014904,0.848818868933027,0.852184028502693,0.858772823279408,0.837222020511221,0.852261002033381,0.86582881776506,0.86280651455529,0.876155573194452,0.880906157508092,0.879491566880795,0.872151918752676,0.872162783449918,0.838075536456106,0.831766000436015,0.809394478836449,0.844345745362486,0.854494200192647,0.84599527702531,0.860972679741176,0.847283556661749,0.872087624884139,0.893015633981713,0.896324866444994,0.890812116580418,0.911794860878164,0.915091035476542,0.909368184369105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-07-01",0.833065868942717,0.836067022184759,0.839248135496275,0.81165267900621,0.830851031697923,0.846858028971128,0.838045677015822,0.839186640736,0.809476629550149,0.835088199118787,0.822304441876636,0.809781900407948,0.82760721152676,0.815932566989716,0.803631957930111,0.842605723405832,0.813913759039591,0.794465085331111,0.816251738048865,0.833743147251379,0.809445170547853,0.827960155717321,0.825948061030527,0.833166838979025,0.837774138291591,0.817209170075611,0.836980567983376,0.845145150042097,0.84529921279702,0.862748089406222,0.859437968426787,0.863529995042514,0.849010110637706,0.859186644814273,0.826752631622031,0.823089479298455,0.795449384014374,0.828503929092413,0.846992836119097,0.83510207101338,0.848480679303975,0.829755271036166,0.851785041448799,0.877109098409812,0.874523132959889,0.876988449364406,0.88975915002258,0.88827416291851,0.892478913782796,0.907547661348346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-01",0.845933456709116,0.845504318163063,0.850232154054538,0.835347712564475,0.838875991882998,0.849070487942673,0.844901525287244,0.848310905602796,0.823334986877008,0.847119719712688,0.821880543439922,0.822681643066233,0.833481744758987,0.828164268810284,0.811452397363879,0.849227793025284,0.824908976957694,0.807799871702647,0.821442166526058,0.843247446141241,0.821148149018858,0.841728815372731,0.836831231008374,0.846360261804434,0.844666630397981,0.827329073188993,0.83878349407341,0.854128491896348,0.847639023620652,0.86314821345338,0.868231881940374,0.865997575651578,0.855987225445774,0.859549084500533,0.831523528543114,0.823059622147578,0.790023959994203,0.822078479928806,0.839005674040699,0.830586745264431,0.849103172090364,0.830512169149527,0.858800369129171,0.876516773825376,0.871682640989146,0.878780980887278,0.887778515885223,0.891295805793221,0.87644392831076,0.903261645269304,0.895538027418879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-01",0.822657216067088,0.826315051853416,0.828637327474639,0.812122254118064,0.823015176996485,0.830001485594317,0.829417802397568,0.823653041783597,0.805843525404337,0.826210918657433,0.805854033350104,0.800398004832656,0.819005803710469,0.808994407051512,0.803570943984953,0.835814444248261,0.800919212515279,0.787353335972069,0.811571300413325,0.826524404534643,0.808690384016014,0.829064047660531,0.82310351583701,0.831231125699094,0.834092288049386,0.817455321062858,0.827719363922532,0.841082604966668,0.833194558910158,0.850652854567913,0.853276241889714,0.854970187292145,0.846694543999157,0.84652543776056,0.815203307955642,0.802160186867187,0.778230058052959,0.802165934395511,0.824363222566945,0.814385923322482,0.837122860087679,0.815417523374117,0.837831021758569,0.857262151345825,0.856573490515855,0.859456598477277,0.867278940407763,0.865436879677785,0.855618274423174,0.877244037372773,0.875467858931602,0.891726706997536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-04-01",0.840189456132397,0.842707617055104,0.840202371910062,0.813167924117607,0.833081811616154,0.843925336317219,0.839555608595808,0.837601066058443,0.812690085412836,0.836248591469572,0.819683527451723,0.818790213741287,0.826485562211351,0.817003064803081,0.808606139414012,0.837618753614655,0.819221960011198,0.793743610889998,0.821973775167552,0.831131111079765,0.82147891047817,0.835140334981195,0.834205026434909,0.835566474551966,0.838369454857337,0.814566534651508,0.827962337780641,0.846236774061149,0.839122222363044,0.857784221779099,0.854078460409722,0.854884419454836,0.851077044321871,0.848511181699139,0.81683088493054,0.806753046280748,0.794563604707391,0.820226362200687,0.829906847575309,0.818315621222784,0.838619508956342,0.822770550839858,0.850264942262868,0.870240633346637,0.868619356988975,0.869519868956503,0.886499434245603,0.873816369905576,0.862483274701869,0.882098966644908,0.868694615523435,0.887563804227144,0.884791308690663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-01",0.835680164210136,0.839078008587464,0.839098594515104,0.81669607368827,0.831370722625472,0.841782684941073,0.836912790028478,0.839744102239509,0.80598921027876,0.830700500692993,0.821395482871721,0.814480366006169,0.824551566180046,0.817127343711331,0.808783099708578,0.841609410796302,0.816633721370839,0.789303176760929,0.821639838859504,0.830509721104786,0.817273516482301,0.831464044402368,0.835391057006949,0.834843059856376,0.841486369188443,0.818691603946218,0.834482181188352,0.844566963727481,0.840564213623518,0.861336487843371,0.858319250695301,0.854003047369597,0.84559011178424,0.841319802413412,0.816302218568557,0.806887425658437,0.787908449426232,0.805894059558162,0.822983511424756,0.815088688443247,0.837767171573843,0.812258888007285,0.844184927750993,0.86381792950163,0.859161310542697,0.858446675659029,0.873888069788781,0.858472634372154,0.862041439437291,0.874562374055595,0.858892567688257,0.874777997911796,0.872963345002177,0.890800530406454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-10-01",0.845052684767569,0.850435627809757,0.846727858812102,0.822676903363071,0.840048537130848,0.850708936661294,0.849970851416634,0.846247006368724,0.825734284413348,0.844491799098932,0.824710037522043,0.824332252165302,0.8372385970052,0.832083155796698,0.819990531864635,0.842061384720752,0.825561676865865,0.811222912255101,0.829187390888969,0.848698053763276,0.823801578361457,0.84675473123567,0.842753842286806,0.844599062283693,0.845872467542071,0.831295971444046,0.839175823933339,0.853447534699428,0.852121469534073,0.870074261973882,0.864645644117241,0.862480195549032,0.858109205946354,0.860046767236812,0.834690417364276,0.819715387057701,0.798297216869536,0.8200012403521,0.834048136445481,0.82537925460426,0.844869237606751,0.827566727230118,0.855918780907682,0.865799601635862,0.869052054015691,0.8617788490408,0.878439867446712,0.862085985720153,0.863027656807128,0.870010896668214,0.859592177111584,0.872678669642653,0.861030582618037,0.887032442070285,0.88140154363275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
