"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01","2024-01-01","2024-04-01","2024-07-01","2024-10-01"
"2006-01-01",0.78557230141437,0.801230672601239,0.796665599753219,0.765648390932604,0.792895933540613,0.78131357720711,0.789117742723023,0.843636323664126,0.768884622990175,0.808862307184999,0.795106114216973,0.84559937794942,0.817895868692978,0.821925324868409,0.824701123343973,0.815274511978057,0.857820456887196,0.846515933332623,0.841066440872888,0.878344194499927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-04-01",0.725312589041146,0.738005618568783,0.7388636548334,0.706139199488104,0.732003148928448,0.710249349399948,0.715664438440753,0.781282887782401,0.691304589835579,0.748403034497019,0.747537556398795,0.7692743078929,0.746813255544089,0.755886324264216,0.749197363926972,0.752426330778569,0.78097811022567,0.785097092588461,0.792389065225733,0.843701365827796,0.856722524911478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-07-01",0.733174587798394,0.741892662251079,0.730378103193413,0.69927037151116,0.726419052437234,0.710847643093823,0.718503369222666,0.77444722799916,0.713872257863769,0.741959416696081,0.749262526006818,0.768023794145512,0.755407214475512,0.754941939086353,0.774292682423462,0.757460799044223,0.785428661686455,0.77529004772208,0.784410854652751,0.794920802993832,0.831535294073203,0.816723220237437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-10-01",0.737678540649863,0.740814658011255,0.739507197611972,0.709080858002482,0.76337950798224,0.714286986107636,0.754224412239828,0.810097678985215,0.740881356155656,0.781310770964908,0.792800704339605,0.835420878608779,0.790514901515876,0.800501437092191,0.816399584662752,0.7894264137485,0.809432401807144,0.804384665236543,0.818067503084756,0.812527155067391,0.821273122466272,0.820742725364866,0.819790192815944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-01-01",0.750909614476669,0.78454100122431,0.748687092601448,0.78560874988055,0.845783417846972,0.836902115191614,0.740381390522965,0.777694299974857,0.755933337280177,0.780212234749696,0.743434278700633,0.821229171964373,0.783061799253798,0.76578669360328,0.786303053694658,0.809344625531034,0.806985790072444,0.832198777502994,0.782713151434128,0.852067500416281,0.823048237155328,0.773189529829796,0.792129518118614,0.83714066556892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-04-01",0.740402509931868,0.74278118536561,0.72927020370303,0.704929095230077,0.765588694002614,0.718157510283648,0.760984327666872,0.799296151075934,0.736652607275205,0.784611179728479,0.784000762425867,0.838952275661959,0.788707662275357,0.814120268546332,0.807041773922668,0.770006346036163,0.79874934083341,0.808198986814626,0.810818843778816,0.797254624575191,0.819657175466264,0.782632377901362,0.781069513567924,0.863102035654339,0.823277860726098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-07-01",0.73458420378253,0.728279532431926,0.723116060752568,0.681241308188631,0.745940612516856,0.687896210865004,0.778394137989017,0.78450045098146,0.736917323412756,0.780085731974026,0.766137351232358,0.806968673395073,0.768313264707093,0.791515233345191,0.810085535144753,0.760181092105446,0.783381641957004,0.784965059647686,0.799089514438171,0.772482481569315,0.7816786590107,0.745519665858409,0.736030817977944,0.833603931896613,0.792666267806533,0.870564281853935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-01",0.751842490595123,0.758607417983851,0.743459162522958,0.716450962879443,0.762967221386911,0.717517493463158,0.774647473009241,0.823514662290623,0.757458400681127,0.801509558488374,0.805269221681746,0.842570952200144,0.799373160588876,0.815105530869917,0.828706174089264,0.779828250538038,0.812554653369376,0.80889622298515,0.809464360791559,0.801825961450006,0.820717490606493,0.780157895152706,0.779164040828936,0.857553639339194,0.807014437990703,0.885093014767912,0.889314246842456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-01-01",0.769779089970625,0.806621520966889,0.768770935897512,0.761506594873796,0.82718360686889,0.82340632798969,0.78358511321025,0.84579597795134,0.826851519311654,0.814231947192624,0.7855264411644,0.854820619338419,0.819450869013411,0.808607096388958,0.835839783094723,0.817714190029963,0.84145063132847,0.843510160886805,0.827260209569582,0.852120313355499,0.848308531146308,0.784730755351181,0.790778407196267,0.839657236432543,0.858946851031904,0.853291056386899,0.846108165198163,0.880430877945638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-04-01",0.778357775918152,0.796054019931811,0.773816516323553,0.7444421906146,0.796174910819925,0.768645118850422,0.799000263957033,0.842627971615694,0.781631526266121,0.818123757187413,0.806680061700561,0.86419156694112,0.817394086832308,0.829740921461494,0.836417491340941,0.806729359789329,0.838773982502993,0.840728388222491,0.845136868417712,0.843590828233003,0.845581053571689,0.814427070999161,0.800736729307938,0.857025277877016,0.827965644082163,0.875526199069483,0.867428807906588,0.902843823354087,0.921564282171631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
