"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01","2024-01-01","2024-04-01"
"2006-01-01",0.855639231622818,0.890645393197636,0.849992677528327,0.858500815533343,0.872195342246771,0.885125788279689,0.874141227986178,0.868112719691374,0.849326602955805,0.839677850984538,0.90324949909231,0.898996660954094,0.902212950976267,0.898550147144674,0.89956604406495,0.926683672427921,0.918378945369357,0.907408848811617,0.906619388466922,0.937840379547034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-04-01",0.831236239977391,0.884253709442245,0.836744576406817,0.835380347746676,0.861748991162214,0.893211319113371,0.872348959339204,0.851375143001497,0.843412147821692,0.840298778728672,0.894281546117421,0.895465593521567,0.889738113438323,0.888195341712326,0.902440328891651,0.927834635918904,0.913635919651599,0.90359189591199,0.898770373860146,0.950853600437602,0.940084990978629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-07-01",0.820597692845187,0.864512114572881,0.830902653164907,0.832942723425637,0.857387452907506,0.86781969535268,0.856276638167518,0.832660694947349,0.828672722672703,0.82892932685462,0.887577701893857,0.878344459058878,0.907327485293925,0.891289417141562,0.89714450823767,0.932036379853643,0.915843781081897,0.908743712680834,0.90773888167622,0.920522080414457,0.934360947775648,0.939372603911153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-10-01",0.81669605284929,0.841378774431906,0.813884302265438,0.816430266685693,0.832855816092263,0.843913011276093,0.834007896060829,0.828226892697573,0.81103954045863,0.79699331553418,0.870106919058212,0.854844085108524,0.88052182584186,0.878353117728165,0.875333427926326,0.900798845302814,0.897139054227481,0.893304469722764,0.884550692905273,0.897989552945296,0.91586174509658,0.914886262148767,0.927587701109541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-01-01",0.816044682883338,0.845227801669244,0.817870385682059,0.815705652479213,0.834253004768833,0.841463826544114,0.833197470511753,0.82196117645329,0.811051299445818,0.799030152963721,0.871836432563264,0.855205471240549,0.883696099781384,0.880942547639686,0.876897992685074,0.898523004446951,0.894560144394151,0.890597293619403,0.889321983214148,0.894752087634408,0.907190251283915,0.904304627689149,0.927379603244224,0.92280100887291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-04-01",0.788606973278863,0.81389354884872,0.784243794241313,0.786851533071565,0.805740587789002,0.819463866679777,0.804300201575248,0.795740152639183,0.785602910629516,0.766953905677936,0.853376062587477,0.830303731973949,0.871991400915201,0.86782433223564,0.855522953919798,0.88089655617518,0.873609152817773,0.872967790935829,0.869704958338385,0.873997718316829,0.884474916840978,0.878945670334968,0.906559395906161,0.912064603851948,0.92619934339356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-07-01",0.782837032887224,0.815096253649225,0.795220263581766,0.788216439898933,0.808464445555226,0.819807952129046,0.811286316021452,0.79781736285023,0.781357588666314,0.782116031059294,0.849936298327115,0.830389396921197,0.861153290813543,0.850506429766174,0.843637410800017,0.876739027821617,0.865761992904789,0.864230533260047,0.862599651362763,0.870718358085095,0.872861791899769,0.878597853225913,0.895808182778451,0.886057887580607,0.918247216209585,0.920358600751855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-01",0.786262449810262,0.831288129966315,0.797321809157821,0.792913615188331,0.814955324717077,0.845124087362743,0.827262215597984,0.803160224558261,0.79991018040994,0.792975604480177,0.865694308249772,0.851105223930963,0.888323666372158,0.87030772371506,0.876203127034183,0.915498272045391,0.890895283256687,0.883001356206986,0.886965123738881,0.899739811706771,0.896403543691685,0.907000995838128,0.920368119302409,0.901088308426069,0.915506902432725,0.924302599962289,0.92941288462363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-01-01",0.770342318975117,0.828332022489747,0.78352816814999,0.780112549638775,0.800517054863796,0.835461701410955,0.811563241234811,0.795527379687939,0.788171061753894,0.77661028048697,0.865133605861888,0.847373948807241,0.877382152651703,0.848764092271054,0.857960496959818,0.897299454526782,0.873955430109944,0.862531009259132,0.865343696815289,0.89888434099163,0.882872034369354,0.898079119818035,0.903938981808543,0.873953907404453,0.900512295665667,0.898414156942284,0.914312935907386,0.953276848261186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-04-01",0.765833639413363,0.807858211688431,0.772023900573205,0.772890916647921,0.798762450523026,0.815667989255626,0.807602580167605,0.785857678552119,0.781853844897207,0.775716189113361,0.844379785161064,0.824338102955575,0.872957431781342,0.870269954262154,0.863642543936894,0.900318280566622,0.878620182689592,0.877628767094015,0.880247190685714,0.87828227731627,0.880909280144414,0.886038210938072,0.907780551453857,0.895851003265769,0.906108705077046,0.912755764269809,0.911347117038656,0.945059744485154,0.93068850404297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
