"","2001-01-01","2001-04-01","2001-07-01","2001-10-01","2002-01-01","2002-04-01","2002-07-01","2002-10-01","2003-01-01","2003-04-01","2003-07-01","2003-10-01","2004-01-01","2004-04-01","2004-07-01","2004-10-01","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01","2020-01-01","2020-04-01","2020-07-01","2020-10-01","2021-01-01","2021-04-01","2021-07-01","2021-10-01","2022-01-01","2022-04-01","2022-07-01","2022-10-01","2023-01-01","2023-04-01","2023-07-01","2023-10-01"
"2015-01-01",0.446176861721323,0.38213079496928,0.32962352742802,0.397485464277417,0.431760224716489,0.421887858061692,0.235147752300982,0.316770755645568,0.381925938425643,0.360617335375816,0.374579257357379,0.416530212181015,0.39730063623984,0.435241753326889,0.399588262052751,0.429914322678076,0.361347627062402,0.382011289684419,0.347314946552564,0.482120915718673,0.516147954384761,0.438134185533882,0.284491070907065,0.261175610911464,0.210703827154382,0.148573056873411,0.12269390611632,0.143933253871334,0.229039538676366,0.363733513283198,0.285496350690367,0.273215629782084,0.282689019018777,0.19531399111615,0.156607629248792,0.219017019905185,0.258039044412541,0.212484819017593,0.135724466037384,0.201132024801696,0.380426582450499,0.350157740956545,0.484270083034917,0.533870090353134,0.583615593403471,0.577087937636739,0.576687897491552,0.554617904823439,0.640766551402681,0.595520685231737,0.65448966677397,0.697548904888822,0.736327530962775,0.718437056998925,0.737416005914469,0.768128617675205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-04-01",0.417616156540639,0.348631116729895,0.316989075156219,0.378246997517438,0.404395655140523,0.405228906009956,0.2439528565248,0.30032476324825,0.352625013925085,0.340287754913773,0.352189216582793,0.413137014745259,0.378802897903239,0.417084054176098,0.375415513785761,0.397106220772767,0.342641872353441,0.364083882418426,0.328955253488084,0.446029954862638,0.489205960660365,0.421639696644261,0.271137874469565,0.235215866729043,0.184681359081634,0.145146363574214,0.131200678588624,0.127296502095141,0.193790781479372,0.340580090433994,0.267871203177725,0.239308716798586,0.239853702024306,0.181020582793578,0.151262469535948,0.189606614648477,0.205783004878104,0.19141745792035,0.136264845769483,0.184995578746059,0.346229774568035,0.337479399793633,0.447421395856856,0.48909282547802,0.536448732012951,0.525574570694373,0.527184241827227,0.502507367950392,0.593602728195908,0.567583667746567,0.599439792423044,0.663400350064309,0.671015185818985,0.667871971566038,0.684997495039178,0.741732872494123,0.739459326086757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-07-01",0.420010019007863,0.368637500671298,0.336319687179894,0.393867897338056,0.405810060043623,0.393682276961221,0.254433994878,0.308436158793022,0.337321500361972,0.336092910458073,0.360574617452825,0.397313740834982,0.369920642221566,0.410501395323217,0.355141453671729,0.389879780340463,0.328946766879764,0.336885390109295,0.323310902817527,0.438685064606993,0.490560422806615,0.420829224883852,0.273936533897211,0.226304808144399,0.176581134324132,0.136546072653767,0.131230714022739,0.1195545650477,0.198346726971957,0.325491240747144,0.267830790502221,0.236676797986488,0.237041015856114,0.181806982354506,0.156972470874813,0.190588622399745,0.204143903430249,0.182666689496981,0.134434472084191,0.185145159770951,0.352534025697579,0.330384871515324,0.442505096423537,0.504254497706088,0.537907580624523,0.536770114722467,0.537310085036373,0.513321117331955,0.600072957875795,0.566855753447992,0.614332950889483,0.679203746283974,0.69868352348795,0.683892216997999,0.709256557161112,0.737732541446546,0.745652873050605,0.733207273468646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-10-01",0.396641495542361,0.332340875693136,0.301953049458497,0.373878639390308,0.387613307452873,0.361915460980339,0.219474353539149,0.288036580058054,0.329346436483273,0.306445668409425,0.336715305666383,0.375947592100462,0.350560501373616,0.374422422661826,0.338367755218328,0.372286451965801,0.309097742257895,0.30956491492587,0.307217141224855,0.407046400548264,0.45051362427566,0.378536154544269,0.247769768954767,0.232714790188242,0.18026718471993,0.122407560355771,0.113230217721252,0.127258391230765,0.191313725609423,0.309313647784874,0.247548981347166,0.232814011346291,0.22900610192435,0.157049104798894,0.14246513914416,0.203955381922845,0.212884621076201,0.164028635308641,0.117084844474502,0.181843240190229,0.357052946519801,0.314954780946603,0.436639161034639,0.500536057893969,0.548103261734487,0.53576852780786,0.547773782692931,0.520388140087021,0.586170897752989,0.553433346799325,0.592830907468374,0.680957986990936,0.678075314519847,0.678409038278483,0.707863655376143,0.727269421610612,0.715823426503802,0.718019273883385,0.759659514420244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-01-01",0.411318795133346,0.337918380414534,0.31861622679345,0.358765497820729,0.392156951531412,0.375006972570006,0.226175747391257,0.28972378539651,0.337399242312222,0.315637302845689,0.332121428431212,0.379513240562446,0.366468962368357,0.381276948716573,0.348902590663376,0.37821064075307,0.317512224972384,0.331012871650021,0.305356544164688,0.429495793166712,0.472617372591984,0.388402252853058,0.249107144214548,0.231593632321115,0.183002116959372,0.129132281466106,0.126023657584905,0.133864709864687,0.201818127173491,0.319989450599103,0.26389846226739,0.243380036989559,0.239417659576725,0.174432731992882,0.150050613375068,0.205817915461143,0.218466099989636,0.173444245557903,0.130456823312087,0.188240134561767,0.352671984922534,0.315156194894083,0.435686587218124,0.483583521231051,0.522565994537406,0.508133090757056,0.508193059219351,0.489098097934445,0.585321757485017,0.545808596849528,0.592299043665516,0.639742343023956,0.668543558972953,0.632108153111033,0.660637525449227,0.678455066590493,0.690022790288896,0.665144652361542,0.729197656816355,0.713094217786281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-04-01",0.40959875349357,0.350292949765782,0.312980380670403,0.36913374147101,0.403734970572092,0.384143983877463,0.229752688326123,0.290469052471633,0.336199294482852,0.334316710388051,0.345878743360412,0.393438436603002,0.364392186370474,0.402979158168457,0.352903048654964,0.392067331599921,0.324624778227304,0.341329919496475,0.320591416979464,0.436196808310902,0.486642460857724,0.403045746085465,0.260895380010656,0.225889093562664,0.168000471077011,0.145043531883906,0.112767163351323,0.112897981239213,0.177123694152486,0.324435389207761,0.247154320321986,0.217469474618601,0.216617262418954,0.177599474724514,0.132879493777827,0.172658234246372,0.185177053028094,0.190516538061928,0.113387900354198,0.167634726155349,0.325674252330347,0.325693183914819,0.425685966224016,0.484949087972478,0.526423442527453,0.520477877668184,0.516486943881189,0.496871754422827,0.587984404334105,0.541820626278373,0.599065166316355,0.658556944370059,0.694801703059028,0.668457461577544,0.703868878731229,0.715235833111779,0.719129425583592,0.696749293769256,0.754304152734228,0.75457795751148,0.743300436614412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-07-01",0.426481490828302,0.370245144671901,0.339800643158987,0.38647915727499,0.41509242934849,0.397093443208944,0.248552599107653,0.326740996358724,0.363428072659209,0.358342221867304,0.373324106693672,0.3971930520343,0.37649989899604,0.406293491864065,0.395076347030291,0.40251164455496,0.332227243599626,0.34447830444061,0.344834283097195,0.457256914073635,0.477895621330473,0.403279794022734,0.307687736056074,0.278296275396221,0.233429581809253,0.162525323742406,0.160750804656045,0.163037161458134,0.215473676271031,0.34859550400961,0.288823045807742,0.259181461722303,0.254536940289151,0.190958519691596,0.171650716131813,0.212733674443585,0.223642782745582,0.197444850807442,0.142101759407662,0.197707370521471,0.369555380788675,0.32578355139294,0.443968813038297,0.498272962075724,0.542614470458035,0.521550411981949,0.525558634307008,0.513027226852462,0.579318455464616,0.543917459836677,0.585313987455074,0.614051867223246,0.649761934650665,0.627820137471511,0.641878896039387,0.640492237268714,0.664824804612781,0.6203727696324,0.676473204533152,0.654322028538836,0.69386461562827,0.722552711311023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-10-01",0.36793839731715,0.313644326978105,0.280646933142035,0.330613549940334,0.365492895905427,0.335572739192612,0.186659832307669,0.261289286387734,0.294957548024236,0.28924176551543,0.316172247943972,0.336597804296253,0.328802303507359,0.34900635743557,0.322498594574438,0.357362337261438,0.277964916790771,0.286474974199704,0.283457195275126,0.397932216616493,0.430448983359116,0.348257005840353,0.239439581399262,0.229028839910775,0.168145202454461,0.115305050220978,0.10095852090687,0.121961990310326,0.171937853689764,0.295390583526145,0.235777457224142,0.226835754593047,0.208845239306618,0.154693144701451,0.137632347391947,0.190410652703545,0.187162604409818,0.156816225627429,0.109491015700745,0.169983242939826,0.325228961538846,0.289458769665948,0.408467908913529,0.458431732010937,0.50864647372987,0.492882691658108,0.483711486018507,0.4887120307532,0.545268120454491,0.495729779206973,0.551137275564859,0.574536881589756,0.64080407613779,0.590274112735476,0.624739689268754,0.610368383670003,0.640289598707162,0.602533165325459,0.636467654690892,0.645178312546856,0.635356850579893,0.717505778387122,0.690477083419803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-01-01",0.436430175141563,0.375590644855692,0.336649983250602,0.396262788859296,0.429822729912646,0.410042680736486,0.229981942730291,0.317768091294108,0.354667175306416,0.355167476050914,0.377125369344121,0.389653296116665,0.384492023776495,0.409919974083799,0.378629145187596,0.42037440116969,0.32585847607792,0.332271146030318,0.324054402769524,0.463723281375817,0.49938618160625,0.403327114792937,0.268650134383005,0.254857387295405,0.204603081427496,0.131427123226038,0.118844803883231,0.138174858441425,0.225532354159477,0.351356316378204,0.283355836799409,0.270104692671575,0.278114177463298,0.189901951398065,0.158825838271509,0.226225562026482,0.235682795027882,0.180970688129215,0.128031342084212,0.198260486563731,0.410903755512141,0.3466115375984,0.483159974189314,0.538476624229585,0.565272549001687,0.565530338892622,0.572771493084984,0.553875044017992,0.612145137166759,0.580403712572386,0.610468921741107,0.648861076686878,0.690438849268762,0.665084169230381,0.665575785369987,0.65776965000439,0.677080635148597,0.630193241161613,0.67299541762044,0.6624525462944,0.663149107556052,0.696367491968768,0.716457734383222,0.680592654429303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-04-01",0.397796330206338,0.326818170836339,0.30647295215033,0.339416322350491,0.369795581170119,0.356043726315209,0.215222071728856,0.273062209912707,0.31099067447615,0.312208338665742,0.313553590924933,0.336702504122793,0.332153781063487,0.357405206572572,0.326045037017474,0.372293178455525,0.29894943575439,0.304942575122792,0.280436273058821,0.403475027247526,0.44165680020317,0.373575131502336,0.24400798379689,0.215690257884785,0.168025220605694,0.135152363185294,0.11680588192698,0.121355270103888,0.187868477651887,0.324498318274896,0.261010182731053,0.241986152236673,0.237965316056359,0.196788171304868,0.146371416563057,0.207999285757075,0.202143059471806,0.174942787745959,0.119542520670954,0.174278449601299,0.361223965937648,0.324112911714571,0.440554860241679,0.477100327588566,0.501702022471777,0.527743698768511,0.517922293911573,0.504669449704853,0.536725522517812,0.523912357582511,0.550996483290726,0.555448521357448,0.621871276705369,0.590516262015362,0.59141288575446,0.581569257057534,0.60730582771103,0.568179236501675,0.584097465510884,0.574225779074304,0.570456955077992,0.608175798315529,0.601303323276087,0.607374490470382,0.687255890736787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-07-01",0.409465635197769,0.34308576709681,0.304942405055136,0.349450632166152,0.375370035890239,0.370003971347883,0.213342727235901,0.283921346331536,0.321355092210319,0.315515521122249,0.343752471421375,0.367849895971223,0.349812036118386,0.384602270319093,0.334945182420579,0.374126216850854,0.295299405651264,0.324006328427346,0.306890032836071,0.420974099029796,0.461353686107667,0.38292555803951,0.260252521710565,0.241029089582076,0.181140310402897,0.128863449228801,0.116701217441122,0.130133183451725,0.190095006346168,0.319992088103808,0.264157629954543,0.241981457570077,0.226982103856662,0.170914671026015,0.143515210842127,0.192114658810443,0.194896118345349,0.169866137969605,0.11909525683429,0.17672832193929,0.352535914180116,0.307171897188939,0.436758735839159,0.465259617337844,0.514369250558346,0.50408988074891,0.505766743025894,0.487932994970146,0.545958274551176,0.528052263526877,0.575498495500795,0.579660022287517,0.62840113949334,0.596167646636012,0.615822103025869,0.607306217754021,0.641570804167065,0.595482889635778,0.647385305755369,0.612107428472807,0.617738340776253,0.670884411171675,0.637082429348932,0.62708973257595,0.680952671708179,0.629900329193794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-10-01",0.390467335542695,0.378563566781066,0.324396807555794,0.382957292979245,0.387557170174147,0.369126290467839,0.231854537538024,0.311372503738087,0.354950559621744,0.335751603029863,0.354990354703042,0.372104411946699,0.341434190967296,0.377658749607161,0.369158769947807,0.385133646798551,0.312782696179544,0.319388529470333,0.326860831271156,0.41207248330187,0.416758139036478,0.360924285976356,0.28215281906979,0.267225742979636,0.234227836040043,0.15405362225513,0.151776307842843,0.16918914533013,0.218416563103566,0.348112090454143,0.281091066293228,0.262652081260039,0.244108362242735,0.183950009509156,0.151186108613128,0.212962389869732,0.212941258160992,0.173047395827776,0.11878555269532,0.183634564845195,0.338658791020156,0.28792769551424,0.40061713157327,0.453297697565125,0.514638292505829,0.486741177457827,0.486196311271535,0.485246016298034,0.522148345667849,0.493948524596855,0.543987549461549,0.546847499348391,0.550545178471663,0.529360944064948,0.547138721131011,0.520047616881327,0.582333600095696,0.523652730106122,0.548191521482291,0.552545307259359,0.540847243890621,0.546051291726191,0.618561875585407,0.560338121928388,0.606001728695657,0.564629006518379,0.64122065528088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01",0.425624262919346,0.362609473405652,0.324787861314644,0.385551383538143,0.397147246661287,0.38512217169803,0.212971787212762,0.296369323071644,0.345263763771046,0.328531123083444,0.361114799769943,0.387381270684765,0.37041605993914,0.395150151642903,0.352546574096509,0.389318825121648,0.32149062385571,0.334574459288194,0.315630274896496,0.439241595834078,0.48795601620608,0.407308661704197,0.267209233195243,0.241185455595691,0.186273253197526,0.128772921283447,0.111523277717312,0.127324008639398,0.197224398120355,0.327537052270547,0.257939242747789,0.243069676950042,0.241668117749378,0.161187765914285,0.13814744442911,0.193243684633608,0.208882757125908,0.164058158648303,0.108593614586062,0.177217235611853,0.349620844750507,0.311309441357236,0.442408651738519,0.494554766001597,0.553766528623686,0.547430767204868,0.536830980779735,0.519198455123909,0.589166473787842,0.561529999781963,0.632191660192817,0.637540283264698,0.671790175244067,0.622811432123234,0.666652723718111,0.653048123583628,0.685211372902117,0.64001915903559,0.689379363859894,0.656046244266984,0.64802657926772,0.694422732095652,0.644774871284394,0.644467334139974,0.650232185373913,0.606184480863054,0.70083030791539,0.661347076965482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-04-01",0.431762153748797,0.375634473796493,0.338635915127968,0.390069118296574,0.410642795589763,0.396669294166213,0.234970262450966,0.306639822173184,0.352218137402502,0.339103648831761,0.361684776387069,0.380458664351168,0.371133838359768,0.400955930960147,0.372205439009457,0.390225747345591,0.326111867382533,0.341585361463609,0.329309934193991,0.44658031110154,0.478380304643182,0.404061674794888,0.266033310516805,0.233128825405989,0.183467795102806,0.139484566310501,0.117920583797423,0.128084023820397,0.191125185987567,0.341381573446369,0.265281915114055,0.2335952473819,0.232901553512,0.176524506869936,0.13715116961474,0.196498855896027,0.204631747868452,0.186415129555206,0.112490965699447,0.175142838364925,0.360104886638923,0.314624754708942,0.433220349486859,0.497378954351044,0.540831917682984,0.547272864898593,0.539221139230997,0.502427700403239,0.572094251876596,0.560120707219943,0.580575119192282,0.607783554465577,0.633232305117471,0.614769276176321,0.638175191870067,0.6289293675833,0.648933178869051,0.610585605334296,0.652627116534991,0.647214863447594,0.627788121990008,0.667206643475536,0.633241999152309,0.595180546429237,0.641724888779664,0.593080230256665,0.659413492238628,0.617870757375204,0.724305655722522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-07-01",0.41979874816707,0.344023720896649,0.330602805959007,0.376237954812453,0.40882205090906,0.393785287543501,0.225945176714479,0.313285142821753,0.340271821606649,0.3210676851231,0.35436251462252,0.355406942055002,0.367831305026831,0.375863303866588,0.357102302339634,0.392509085866474,0.318233700209606,0.331570098823803,0.324872287547617,0.431158083713142,0.454241718970414,0.389673726884975,0.268946649974272,0.25167383392939,0.201598782562473,0.13219763703006,0.124142464426,0.140615062284236,0.213023733825088,0.335964351026906,0.271166222717174,0.251787876385561,0.260457991969945,0.174223821695242,0.155721102448566,0.223200927146578,0.239677951310432,0.188930127228745,0.129115728708326,0.1854289649624,0.387860412736756,0.32844374178384,0.473321739952935,0.524241259686753,0.547435774326076,0.557122089879991,0.564198874288613,0.532834645606275,0.582849650953536,0.554220172949446,0.576032217799285,0.614398324870579,0.63411144972788,0.614218514909994,0.633463596039427,0.613442730628128,0.633971350524251,0.59039876830054,0.613737158582129,0.618284917092435,0.60418720187176,0.599385586339185,0.613528078358273,0.580921952014489,0.639566368004999,0.580474206439912,0.621126084746576,0.575020517934636,0.671415090443899,0.675803945370539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-10-01",0.437427625439033,0.380839962077243,0.336612321157619,0.409445387774692,0.427876299711894,0.394322433608141,0.23464757417439,0.333882835095836,0.352526111527022,0.337909612944268,0.379186750515855,0.388370231704053,0.387098403599332,0.401225804862395,0.36816797909192,0.421430272052014,0.333746981249036,0.332480493685228,0.34248930105283,0.455990869298866,0.475198657107026,0.40309170458607,0.28455982507171,0.281151603758283,0.220635049905562,0.143504181654572,0.136266275661173,0.167478172318197,0.220502254887301,0.3349329204754,0.274992655907341,0.28017045508596,0.256055989730042,0.170837166522467,0.158923245747331,0.245541052683826,0.250399370148238,0.177846517723288,0.128974025430443,0.196272132516414,0.373692140032551,0.316851378851637,0.440356613639963,0.493051991048915,0.54347323673051,0.526895298514671,0.529000161549563,0.521373154880927,0.572081115910508,0.532299866191006,0.57782464709599,0.615302286767382,0.659415775108109,0.615314462326628,0.674908004437335,0.64547685248954,0.66114233374716,0.616814374979798,0.669773596215127,0.663662609329418,0.618223105574176,0.667850611537399,0.628692394538047,0.643982241841052,0.654419628729243,0.593034096057833,0.667491668072762,0.624858196301912,0.715830567595211,0.718106831498618,0.708153578296953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01",0.411842222060957,0.357854794436438,0.321683061727826,0.377542361835923,0.398115306929026,0.377940489331692,0.234202058648411,0.326637798730601,0.352810294364837,0.327545709696323,0.351573843825626,0.356962504116207,0.369076252518068,0.377085873191923,0.35568307541931,0.395003275996939,0.323421163916853,0.332220480869213,0.326747918648537,0.418045059224137,0.432794423595121,0.37820480419462,0.270865450914595,0.258544013426723,0.228333976125227,0.151690460338421,0.126516317338259,0.15011696635424,0.213529423375518,0.314281557566696,0.241096020726532,0.228315032098128,0.262707762708811,0.171815793352555,0.138158481022106,0.194303554017508,0.248167555229145,0.191232792601699,0.11221284738039,0.167318589564484,0.370551546190217,0.316596517430146,0.434516113631403,0.478679686027606,0.513963237940303,0.514648007092873,0.516954995076551,0.49540815834623,0.525455229308247,0.508388436514999,0.521185495499343,0.559108410473307,0.573100495986335,0.5655253393128,0.571802271127284,0.549207340026349,0.57779955036271,0.530690454465811,0.574494532726228,0.572015034518083,0.536056109854465,0.565966504305643,0.563693792036007,0.537572663501259,0.596828597760587,0.547904937495917,0.574894864753996,0.551857501702877,0.60250490408988,0.60972631123206,0.65540019082012,0.6832443471711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-04-01",0.371257755723928,0.318372100405768,0.290391258447246,0.335107339150802,0.369070024167829,0.347610777274277,0.216029104651614,0.283881230197396,0.307899333323504,0.29935981169264,0.334024965554052,0.347744053869776,0.334105580284261,0.354622654263735,0.314190361516752,0.359115649383713,0.289161070166322,0.310319278310527,0.296508539724164,0.395007815675823,0.420776314706315,0.360200668355855,0.236224788776192,0.223705286038614,0.176223000243256,0.121683660824858,0.100707128319813,0.123118921010016,0.17760540715839,0.283302849908936,0.226215169776753,0.21604443307116,0.228475689340568,0.149291614306155,0.120104050630092,0.173381661850771,0.197130728176959,0.167550329211458,0.103391443989398,0.159302156285081,0.329532380441671,0.29359581368994,0.391317148548358,0.4391970478876,0.470492233546906,0.475160696709157,0.471843136782489,0.444756664878813,0.497709248914107,0.490676508378956,0.51141823892791,0.552620378272867,0.56642971874518,0.571747482926598,0.574375792789206,0.594579575399566,0.566777883695748,0.553126284568739,0.617092279408058,0.586072100946395,0.543762065563869,0.611435466292867,0.539450518497293,0.531534217769086,0.581521700538682,0.510432750381667,0.650643341308284,0.519037901263896,0.620906567223761,0.635608401809281,0.587302906119106,0.678370890403587,0.619350686090083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-07-01",0.394202822273776,0.345692578761977,0.321419176655404,0.354245791852932,0.378139212530559,0.356496842166318,0.232947526683776,0.303143774078105,0.330188082802855,0.316459011522633,0.35499628254126,0.359892933054512,0.349481226827142,0.377589819816806,0.351828003003028,0.390769201034917,0.313453255478282,0.335194186085556,0.334295078212705,0.414778596600357,0.455787172107954,0.383723589325397,0.283449217963506,0.252782556107126,0.195362634412486,0.139261480841441,0.129195254281252,0.144017774606275,0.190899404011912,0.311320348489339,0.258048520716931,0.230553412441716,0.236676203567904,0.163889511039534,0.148414821107141,0.185682798186694,0.212699059599162,0.178846183715975,0.12909624767225,0.171988594730282,0.352411350270062,0.307761725633426,0.436478633122186,0.49255493328443,0.527216890458035,0.523335323359049,0.52659513065246,0.503851583281779,0.573126772767844,0.54602542552836,0.602195512559045,0.600981698563085,0.63616430371027,0.607673945412577,0.641771527856889,0.624287378331897,0.641026574811524,0.599580675251518,0.651194527012758,0.623781424923639,0.603058380384527,0.666468161241188,0.611203497270263,0.618066192136152,0.623643644902038,0.56371042246605,0.66154139569245,0.589426661215053,0.692415856681608,0.656124043397413,0.621423685088462,0.687888821763505,0.643327396398472,0.698456262587797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-10-01",0.360941297529042,0.301690459341748,0.283859619264064,0.326589257965514,0.356018797460624,0.339099512069492,0.198004370167109,0.280241358917487,0.314435207470148,0.285602726177687,0.327144701559244,0.333598237260478,0.330777580855939,0.336182350691266,0.318132142503134,0.344558392914944,0.281028975655357,0.296589666627762,0.287570074392189,0.37895311699555,0.410128528015425,0.347471102979998,0.231272487289379,0.217657869273217,0.17527979675646,0.115541138437274,0.0988123799543357,0.120093396120684,0.173284389927957,0.277133927450876,0.218851864859558,0.20997403224354,0.213650722803822,0.141577983910498,0.116069829634643,0.172841233938789,0.19920656398043,0.150799671604224,0.100743494118637,0.155886584937454,0.319905259162419,0.28040172908849,0.388729260854835,0.447172534494259,0.486378612220559,0.474334338426535,0.4980252978335,0.463585547033835,0.508585549394075,0.490206036993566,0.52430051665736,0.570634654043139,0.562813775671668,0.54821353895334,0.554646180949838,0.564059181728809,0.574336995149206,0.53446478318396,0.575942515644013,0.567401464646263,0.53704422565387,0.573179702441174,0.540441569736695,0.525145211805288,0.571172245933174,0.494759795691394,0.561894320441348,0.512325388049467,0.586075250548104,0.58738392317017,0.580907278894006,0.60919587722056,0.571225670053283,0.601805968593093,0.674420191154474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01",0.339685545835877,0.288130027354495,0.264071008845518,0.314314651362245,0.34157478295144,0.323492212021677,0.200969229085133,0.265206005376552,0.308473907271797,0.278138184259839,0.306448343549343,0.333686181465455,0.314789938148723,0.319512824473465,0.30582215187163,0.337075283137739,0.282694877054417,0.295079363728987,0.27765770613404,0.357422537130755,0.374770036745635,0.335581944344888,0.229110064674643,0.214294867390705,0.182505498132561,0.131086519064107,0.101147544305783,0.118565598474947,0.171578554051496,0.264802016535722,0.203684837617631,0.19792250237493,0.222044474809647,0.142055640739968,0.113284732912015,0.158620658213999,0.208850240387842,0.170686647387225,0.101345160736553,0.139555976866367,0.298918146447438,0.27692737484046,0.361939545252849,0.428443277256953,0.445414443123717,0.456076012549257,0.459817236871971,0.426380819204606,0.460596695092351,0.441065070292062,0.455812206763455,0.518840832357799,0.488317342957531,0.496856248242877,0.482866907707646,0.508919665853798,0.487645398891541,0.484954887602966,0.498344361673307,0.504907101980695,0.46057473015062,0.491680191757427,0.469497297767112,0.445983713319204,0.514538237051694,0.451119113291124,0.444343063454677,0.448983209321108,0.495846335552796,0.490740597656924,0.490627330453041,0.502720369880695,0.499125218540285,0.483557712167014,0.538377020393727,0.545595629113994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
